Index,Id,Title,netProfit,grossrevenue,reasonForSale,niches,countries
452,5dc6b7a9-80b5-4a98-af5d-d0bdc0507b02,$9.6K Per Month Adsense Site in the Travel Niche,8652,9560,The business is being sold to raise funds for another business that the seller is launching in the hardware technology space.,Travel,
453,520a6ffb-c897-4717-9f9f-ebb46017dd86,$66.3K Per Month DropShipping Site in the Food & Beverages Niche,10412,66346,The Seller would like to start a new project.,Food & Beverages Equipment,
454,c69a339a-b34e-4a47-9f5e-86c9e4901202,$70.8K Per Month Amazon FBA Site in the Pet Care Niche,10060,70816,The Seller is looking to sell this business to concentrate on a new project.,Pet Care,
455,a6058ea4-02ff-40a8-967c-a9c2b4d92889,$7.3K Per Month Display Advertising Site in the Parenting Niche,5915,7335,The Seller would like to focus on other business opportunities in a different niche.,Parenting,
456,82aa0f9a-8eb9-4652-8ea9-25bbf70e71d1,$6.8K Per Month Affiliate Site in the Information Niche,6692,6837,The Seller would like to explore other opportunities.,Information Technology,
457,9d9cd17d-8dbe-4384-bbec-989c97e2fdc6,$51.8K Per Month Amazon FBA Site in the Home Niche,10748,51811,The Seller is looking to focus on other business opportunitires.,Home,
458,18f33a10-5f7a-45b0-b284-8ba3f4c3e2cb,$52.7K Per Month Amazon FBA Site in the Electronics Niche,12492,52709,The Seller is looking to pursue a business opportunity in the real estate market.,Electronics,
459,e1795f8d-9b6f-4eb9-a7cc-ffaccb2e5b9e,$97.2K Per Month DropShipping Site in the Survival & Security Niche,9967,97187,The seller has a baby and is expecting another one and wants to dedicate her time to growing her family and limiting the time to grow the business,Survival & Security Technology,
460,9e74577d-1984-42b7-afee-16a541c8575a,$7.0K Per Month Display Advertising Site in the Culinary Niche,6643,6971,The Sellers would like to focus on other opportunities.,Culinary,
461,517c1fc5-6d3a-4cc7-9e77-498b1e4ddad9,$7.8K Per Month Display Advertising Site in the Pet Care Niche,6498,7841,The Seller would like to explore other opportunities.,Pet Care,
462,c2185d4b-388f-4692-ad74-d42e39b6b5ff,$33.6K Per Month Amazon FBA Site in the Baby Care Niche,6932,33600,The Seller would like to focus on other business opportunities within a different niche,Baby Care,
463,929c1c87-46e9-4f28-b5a0-9aaf8ff45f56,$27.4K Per Month Amazon FBA Site in the Health & Fitness Niche,7238,27404,The Seller would like to explore other opportunities.,Health & Fitness Baby Care,
464,87940e88-c318-4744-a4b7-f43685cb07fe,$20.2K Per Month SaaS Site in the Entertainment Niche,9880,20172,The Seller is looking to sell this business for a marriage and for a down payment for a house.,Entertainment,
465,1519f9d8-c5b6-405b-bce1-2507973499f2,$23.7K Per Month DropShipping Site in the Apparel & Accessories Niche,10505,23670,The seller is enduring medical treatment and spending time with their family.,Apparel & Accessories,
466,239613f8-8211-4584-b3d9-dd375b66261b,$38.0K Per Month Amazon FBA Site in the Kitchenware Niche,8906,37993,The Seller would like to invest in another business within a separate niche.,Kitchenware,
467,89e2b28f-d0c6-4ed8-9a83-72edcdd43094,$32.4K Per Month Service Site in the Social Media Niche,15452,32422,The Seller would like to explore other opportunities.,Social Media,
468,f1422808-74d5-40b4-b8ed-d7fa7f37e1a2,$11.5K Per Month Info Product Site in the News & Education Niche,10466,11487,The seller is looking to pivot to their next area of interest.,News & Education,
469,696d7a3f-bae3-4f0d-ad1b-145a25c3306a,$7.0K Per Month Application Site in the News & Education Niche,6956,7015,The Seller would like to move on to other opportunities,News & Education,
470,2bd8d8e7-e7db-4585-8667-7cd131db5591,$47.0K Per Month Amazon FBA Site in the Baby Care Niche,6478,46986,The Seller would like to use the capital for other projects.,Baby Care,
471,d61e2523-6443-4d1c-9f11-7ec15aaf264b,$27.0K Per Month Amazon FBA Site in the Baking Niche,6471,27041,The Seller would like to use the capital for other projects.,Baking,
472,ae950a87-2bd7-4b5b-8a68-29b1b240ebd3,$14.8K Per Month Affiliate Site in the Fitness Niche,14564,14754,Seller would like to raise some more capital to start bigger projects.,Health & Fitness,
473,0a7d15ea-b046-4ddd-a0ec-4b741b8d32c3,$16.7K Per Month SaaS Site in the Information Niche,9630,16672,The Seller would like to focus on other opportunities.,Information,
474,2919ad1c-4a97-4eba-96f3-9e33026e78d3,$64.5K Per Month Amazon FBA Site in the Home Niche,10675,64520,The seller would like the capital for other projects.,Home,
475,4ffa4028-92c9-4edd-bc0c-eaf4caa2c8cf,$11.1K Per Month SaaS Site in the Business Niche,8450,11128,The Seller would like to focus on other business opportunities,Business,
476,d0cd276c-9ffc-4e12-9d5d-3a8ba41367aa,$24.1K Per Month Amazon FBA Site in the Home Niche,6105,24072,The Seller would like to focus on other business opportunities,Home Equipment,
477,dee2c70c-e945-45eb-a6ac-8134468221a1,$42.9K Per Month Amazon FBA Site in the Bed & Bath Niche,9559,42901,The Seller would like to explore other opportunities.,Bed & Bath,
478,5fff7e7e-245c-4e59-94aa-8061e964c8f5,$9.8K Per Month Adsense Site in the Real Estate Niche,8672,9755,After 13+ years it's just time to move on to other projects.,Real Estate,
479,a4df9afc-3ceb-4081-af78-2cb7a854ccc3,$30.5K Per Month Amazon FBA Site in the Personal Care Niche,6359,30545,The Seller would like to explore other opportunities.,Personal Care,
480,341b677c-f17d-4b7b-ae16-4b784e01dd45,$9.5K Per Month Display Advertising Site in the Religion & Spirituality Niche,6646,9053,The Seller would like to focus on other opportunities.,Religion & Spirituality Lifestyle,
481,d121cc9e-fd36-4c25-b9e4-9d6581ea01ae,$23.0K Per Month Amazon FBA Site in the Kitchenware Niche,7512,23022,The Seller would like to concentrate on other business ventures,Kitchenware,
482,1b19d06f-5eb4-4d85-b0b2-276b208aa78d,$7.7K Per Month Display Advertising Site in the Culinary Niche,6173,7651,The Seller would like to use the capital for other projects.,Culinary Health & Fitness,
483,826c4b3c-07f5-47c9-bdd6-c2aebaa1b232,$6.7K Per Month Display Advertising Site in the Food & Beverages Niche,5762,6655,The Seller would like to focus on other business opportunities,Food & Beverages,
484,c5482d27-0742-4062-b8b0-687a9e1e2ab8,$50.2K Per Month Amazon FBA Site in the Kitchenware Niche,9364,50218,The Seller would like to explore other opportunities.,Kitchenware Home,
485,1e8f80aa-b26f-4c25-a9a7-df5157b9d594,$8.4K Per Month Affiliate Site in the Medical Niche,8417,8427,The Seller is looking to focus on other business ventures.,Medical,
486,28a706c0-2b15-4276-84f8-fbccf2e814cc,$61.0K Per Month Amazon FBA Site in the Home Niche,10269,61019,The Seller is looking to sell this business because they've put 2 years of work into the business and feel it's successful enough to hand over to someone else.,Home,
487,48db0128-f29d-471c-859a-8d696f606139,$29.6K Per Month Amazon FBA Site in the Children Niche,6436,29571,The Seller would like to explore other opportunities.,Children Hobbies,
488,253f541b-74f6-4bda-b503-30b8842e899f,$9.7K Per Month Affiliate Site in the Pet Care Niche,7933,9670,The Sellers are winding down a partnership and selling a number of businesses from their portfolio.,Pet Care,
489,074787f4-49f6-4747-ac9c-a5f7c71f2393,$8.3K Per Month Amazon Associates Site in the Advertising Niche,8344,8344,"The seller doesn't have the skill set needed to take this site to the next level.  The money received from this sale will be re-invested back into the seller's business.

 ",Outdoors Advertising Apparel & Accessories,
490,93f52ce5-02d8-4d5e-b617-1513599bbd1c,$6.9K Per Month SaaS Site in the Business Niche,4827,6936,The Seller would like to focus on other business opportunities,Business,
491,fecdc970-6ae3-4237-bb75-008f9a72e4c8,$16.1K Per Month Amazon Associates Site in the Home Niche,15987,16082,The Seller is looking to invest in new businesses in different niches.,Home,
492,95a15bfe-3f8d-4989-b543-8f39aca646bc,$35.1K Per Month Amazon FBA Site in the Kitchenware Niche,6385,35080,The Seller would like to explore other opportunities.,Kitchenware,
493,519d0a9c-d6f2-4804-8753-cc4b00ab9764,$17.0K Per Month Amazon FBA Site in the Kitchenware Niche,6286,16989,The Seller is starting a family and their focus has shifted away from the business,Kitchenware Occasions & Gifts,
494,8d144366-af01-4379-82d1-de2b8abe5690,$32.9K Per Month Amazon FBA Site in the Supplements Niche,6216,32909,The Seller would like to explore other opportunities.,Supplements Health & Fitness,
495,8870d9b5-691e-41f9-b2a1-f22175b1da3e,$15.5K Per Month Amazon FBA Site in the Supplements Niche,6358,15482,The Seller would like to focus on other business opportunities,Supplements,
496,3398ccb9-d4aa-40ee-8106-b0de282568a4,$47.8K Per Month Amazon FBA Site in the Sports Niche,6028,47823,The Seller would like to focus on other opportunities.,Sports Health & Fitness,
497,c1d512da-eb44-49a8-8203-bed494f61769,$7.2K Per Month Affiliate Site in the Entertainment Niche,7138,7187,The Seller would like to explore other opportunities.,Entertainment Hobbies,
498,e9cbaf7b-75ba-47a6-b159-7f084fc7db16,$9.8K Per Month Amazon Associates Site in the Technology Niche,9284,9832,The Seller needs funding for other projects.,Technology,
499,4610e264-c335-40f6-bf3b-f35f31515dd4,$7.6K Per Month Amazon Associates Site in the Survival & Security Niche,7477,7557,The Seller would like to use the capital from the sale to grow other businesses.,Survival & Security,
500,2c181570-41aa-4796-b2e0-78ef72981458,$19.9K Per Month Amazon FBA Site in the Pet Care Niche,6531,19884,The Seller would like to focus on other opportunities.,Pet Care,
501,6e406344-0dc0-4fc2-bcac-1303a5827ac0,$7.7K Per Month Amazon Associates Site in the Personal Care Niche,7596,7725,The Seller would like to invest in scaling their portfolio and diversifying their income through real estate investments.,Personal Care,
502,e62e8c4e-14d6-4ef9-8ca4-e92c3dceb093,$58.4K Per Month Subscription Site in the Entertainment Niche,10615,58436,The Seller is looking to focus on other opportunities.,Entertainment,
503,86eddfdd-e42b-4257-b3f1-ab07f53bdbb1,$7.6K Per Month Affiliate Site in the Equipment Niche,7561,7585,The Seller would like to pursue other niches and business ventures.,Equipment Home,
504,5594781f-daa9-4f2c-b070-13f6296b0ee6,$8.0K Per Month Amazon Merch Site in the Apparel & Accessories Niche,6453,8023,"Due to other commitments, the Seller no longer has the time to grow the business further.",Apparel & Accessories Design,
505,0c09891c-448c-4985-9934-fd48f323cede,$36.7K Per Month Amazon FBA Site in the Food & Beverages Niche,7775,36687,The Sellers would like to focus on other business niches,Food & Beverages,
506,248b2575-20e2-4285-8258-7a3de6ea4d3c,$56.9K Per Month Amazon FBA Site in the Technology Niche,10564,56867,The Seller is looking to focus on new businesses in other niches.,Technology,
507,cb5356b4-3095-450b-8430-5555295b12dd,$8.7K Per Month Amazon Associates Site in the Survival & Security Niche,8477,8680,The Seller would like to use the capital for other projects.,Survival & Security Outdoors Equipment,
508,d48c6b21-335b-4c3b-adec-9e98b62d472d,$6.4K Per Month Amazon KDP Site in the Information Niche,5958,6386,The Seller would like to use the capital for other projects.,Information Books,
509,7d5e1021-6024-47b0-b6dd-4fc93a1c046c,$32.7K Per Month eCommerce Site in the Children Niche,6715,32730,The Seller would like to pursue other opportunities.,Children Art,
510,55f1c11c-1f85-4978-bd03-a439934fdc9b,$33.0K Per Month Amazon FBA Site in the Pet Care Niche,6228,32977,The Seller would like to focus on other business opportunities,Pet Care,
511,469c7345-81b9-4f35-b592-c7a8ce3f795d,$6.0K Per Month Display Advertising Site in the Equipment Niche,5660,6015,The Seller would like to explore other opportunities.,Equipment Information,
512,9f5dc071-0599-4fe6-a94a-a3e801ec38f0,$50.1K Per Month Amazon FBA Site in the Home Niche,10013,50121,The Seller feels this brand that doesn't fit the overall direction they are headed in.,Home,
513,8798ed1d-1695-4de2-a149-a16564d1b415,$25.7K Per Month Other Site in the Information Niche,6198,25725,The Seller would like to explore other opportunities.,Information,
514,fec66e12-c36e-4b7f-80bd-432e088324c4,$12.8K Per Month Other Site in the Cryptocurrency Niche,11285,12785,The Seller wants to take one year off to travel.,Cryptocurrency,
515,46486dfd-1121-4cc7-ba5c-4e3303703c1e,$34.3K Per Month eCommerce Site in the Medical Niche,7013,34261,The Seller would like to explore other opportunities.,Medical,
516,6d47118b-e560-483d-b8ac-07f6056b26af,$21.6K Per Month Amazon FBA Site in the Health & Fitness Niche,6654,21638,The Seller would like to explore other opportunities.,Health & Fitness Lifestyle,
517,970385fc-f7b4-4515-bc20-3341991ff054,$26.5K Per Month Subscription Site in the Gaming Niche,9979,26489,The Seller would like to explore new business opportunities.,Gaming,
518,173d588c-45c9-460f-a4aa-0b0e99a8ecad,$5.9K Per Month Display Advertising Site in the Pet Care Niche,5295,5936,The Seller would like to explore other opportunities.,Pet Care Information,
519,53fcfc53-cb57-4314-938f-e3f3ed0a535d,$16.2K Per Month Amazon KDP Site in the Health & Fitness Niche,8342,16164,The Seller would like to explore other opportunities.,Health & Fitness Technology Food & Beverages,
520,7014acee-dd06-4e6f-b875-ea7700133170,$30.2K Per Month eCommerce Site in the Culinary Niche,7361,30234,I don't have any desire to run it anymore. I've moved on to running my own weight loss coaching business.,Culinary,
521,06676d47-5b75-458c-b410-32475134d4fe,$9.7K Per Month Amazon Associates Site in the Pet Care Niche,8879,9678,The Sellers are looking to pursue other business opportunities.,Pet Care,
522,548a8667-ed43-4510-98f7-e5d0297e609f,$33.7K Per Month Amazon FBA Site in the Home Niche,6261,33677,The Seller would like to focus on other projects.,Home Equipment,
523,a98f9689-9bae-41d1-9fe2-cbb2567230af,$5.7K Per Month Display Advertising Site in the Health & Fitness Niche,5026,5661,The Seller would like to focus on other business opportunities within a different niche.,Health & Fitness,
524,36837175-aca5-4738-b05e-6888d66b9e28,$6.5K Per Month Amazon Associates Site in the Food & Beverages Niche,6095,6479,The Seller would like to focus on other business opportunities within a different niche.,Food & Beverages,
525,9f270a45-bc41-4db0-8dfe-9546e8cfbb69,$21.0K Per Month Amazon FBA Site in the Survival & Security Niche,5952,21010,The Seller would like to focus on other business opportunities,Survival & Security,
526,75ac226b-af9b-4e6e-92ec-fcfff9016df7,$26.8K Per Month Amazon FBA Site in the Art Niche,7518,26768,The Seller would like to explore other opportunities.,Art,
